Id,Tags,Score,CreationDate,ViewCount,AnswerCount,CommentCount,FavoriteCount,AskerId,Reputation,TagCount,TitleLength,Technology,AorN
4889479,<ruby><datamapper>,2,2/3/2011 17:30,469,1,0,,337,44514,2,9,ruby,N
8140517,<javascript><internet-explorer><iframe>,1,11/15/2011 17:28,187,0,4,,337,44514,3,12,javascript,N
7757853,<highcharts>,1,10/13/2011 17:15,4090,1,0,,337,44514,1,8,null,N
5315887,<model-view-controller><ruby-on-rails-3>,1,3/15/2011 17:53,73,1,0,,337,44514,2,8,null,N
4824269,<ruby-on-rails-3><datamapper>,1,1/28/2011 2:31,433,1,1,,337,44514,2,5,null,N
6472991,<html><css><formatting><tabstop>,9,6/24/2011 19:45,10905,6,8,2,338,64021,4,8,html,N
5707340,<.net><com><vsto><excel-2007><add-in>,1,4/18/2011 18:39,2090,2,1,,338,64021,5,5,.net,N
4598120,<json><rest><powershell>,16,1/4/2011 20:29,25640,3,1,5,339,4820,3,10,null,N
4866675,<android><broadcastreceiver>,1,2/1/2011 18:49,484,1,0,,340,11485,2,12,android,N
7882443,<html><button><onclick>,0,10/24/2011 21:52,452,1,0,,342,15179,3,9,html,N
6684919,<c#><alpha>,0,7/13/2011 20:04,543,1,2,,343,41928,2,8,c#,N
7839308,<msbuild>,0,10/20/2011 16:46,1007,0,2,,343,41928,1,12,null,N
7733510,<c#>,0,10/11/2011 22:57,553,0,3,,343,41928,1,3,c#,N
7731172,<reporting-services><reportingservices-2000>,0,10/11/2011 19:07,56,1,0,,361,38687,2,10,null,N
7521227,<reporting-services><reportingservices-2000>,1,9/22/2011 20:39,4250,1,0,,361,38687,2,8,null,N
5120656,<powershell><powershell-remoting>,3,2/25/2011 17:40,1012,3,1,0,361,38687,2,7,null,N
4658973,<selenium>,0,1/11/2011 15:01,1359,2,2,,361,38687,1,5,selenium,N
6709666,<nuget>,1,7/15/2011 15:43,835,1,0,,361,38687,1,5,null,N
6353194,<exception-handling><biztalk><biztalk-2010>,1,6/15/2011 4:56,819,1,0,,364,37477,3,7,null,N
5261273,<sql-server><sql-server-2008><stored-procedures><metadata>,3,3/10/2011 14:40,867,3,0,1,369,91748,4,14,null,N
6366345,<sql><sql-server><sql-server-2005><stored-procedures><cursor>,2,6/16/2011 2:00,1703,1,0,2,371,10785,5,10,sql,N
5711403,<eclipse><junit4>,2,4/19/2011 3:51,5204,1,0,1,371,10785,2,9,null,N
5857057,<php><pear><cpanel>,3,5/2/2011 12:20,6498,1,4,1,372,88822,3,9,php,N
8122775,<c#><xaml><itemscontrol><windows-8>,2,11/14/2011 14:08,1124,1,0,1,377,28477,4,4,c#,N
5320990,<c#><sdk><xps><xps-generation>,1,3/16/2011 4:17,3117,1,2,1,380,11007,4,8,c#,N
5538609,<c><unix><aix>,0,4/4/2011 12:41,311,2,2,,381,13769,3,7,c,N
5475287,<javascript><android><browser><progressive-enhancement><android-3.0-honeycomb>,1,3/29/2011 15:47,541,0,0,3,392,88706,5,12,javascript,N
8300956,<ruby><jruby><mirah>,4,11/28/2011 19:09,554,3,2,,394,22775,3,7,ruby,N
8274389,<linux>,0,11/25/2011 21:28,1589,1,3,,394,22775,1,13,linux,N
7060258,<autohotkey>,1,8/14/2011 22:47,2794,2,0,0,394,22775,1,14,null,N
5980292,<c#><compact-framework>,2,5/12/2011 15:17,3094,2,7,,394,22775,2,9,c#,N
5931755,<android><viewgroup>,0,5/9/2011 1:59,3144,2,6,,396,26273,2,10,android,N
4796335,<asp.net><assembly-resolution>,0,1/25/2011 16:46,1304,4,0,,404,23010,2,14,asp.net,N
5423326,<sharepoint><sharepoint-2007>,2,3/24/2011 17:50,6146,2,0,1,404,23010,2,10,sharepoint,N
8688475,<spring>,1,12/31/2011 13:54,10888,2,0,1,409,19194,1,8,null,N
5022947,<mysql><indexing><composite-index>,5,2/16/2011 22:30,309,2,0,1,409,19194,3,10,mysql,N
5921556,<git><bash><windows-7><rspec><cucumber>,11,5/7/2011 14:04,11518,7,1,3,417,4528,5,15,null,N
5203681,<iis-7><url-rewriting><urlrewriter>,0,3/5/2011 12:01,2147,1,0,,419,111679,3,9,null,N
4911285,<dotnetnuke><publishing><webmatrix><webdeploy>,1,2/6/2011 3:11,1199,1,0,,419,111679,4,11,null,N
7523342,<php><performance><email><attachment>,6,9/23/2011 1:31,990,1,9,2,419,111679,4,11,php,N
8314987,<visual-studio><visual-studio-2010><configuration>,1,11/29/2011 17:22,360,1,2,,419,111679,3,14,null,N
7290741,<eclipse><perl><epic>,2,9/3/2011 2:17,546,2,0,,419,111679,3,8,perl,N
6610012,<ajax><single-sign-on><shibboleth>,6,7/7/2011 11:40,3069,0,1,3,425,6735,3,6,ajax,N
7890660,<grails><mongodb><gorm>,3,10/25/2011 14:14,629,1,1,1,425,6735,3,7,mongodb,N
4825197,<perl><hash><activestate>,1,1/28/2011 5:36,284,2,0,,426,7139,3,8,perl,N
5225118,<mysql-proxy>,6,3/7/2011 20:53,1223,1,0,,430,6954,1,11,null,N
6203272,<eclipse><swt><toolbar>,1,6/1/2011 14:59,282,0,1,1,431,4431,3,10,null,N
6493573,<internet-explorer-8><user-agent><ie8-compatibility-mode>,2,6/27/2011 13:29,1031,1,0,,435,363,3,12,null,N
8079880,<sql-server><security>,2,11/10/2011 13:01,67,1,0,,445,22946,2,11,null,N
7821073,<wcf-data-services>,3,10/19/2011 12:10,1254,2,0,,445,22946,1,6,null,N
5975351,<jquery><asp.net>,1,5/12/2011 8:31,1673,5,0,,445,22946,2,6,jquery,N
8611639,<c++><boost>,1,12/23/2011 2:19,1261,1,2,,456,52357,2,4,c++,N
6012337,<c++><boost><abort><boost-program-options>,2,5/16/2011 0:56,1219,2,4,,456,52357,4,2,c++,N
5124374,<asp.net><ajax><visual-studio-2010><.net-4.0><iis-6>,2,2/26/2011 1:07,1811,1,1,1,475,17854,5,11,asp.net,N
4775339,<yql>,4,1/23/2011 17:48,3006,3,1,4,475,17854,1,9,null,N
8149544,<erlang><ejabberd>,3,11/16/2011 9:45,272,1,2,2,476,462977,2,11,null,N
7225473,<mysql>,-1,8/29/2011 2:16,113,3,2,,476,462977,1,9,mysql,N
7829760,<c#><python>,5,10/20/2011 0:20,1131,1,5,0,479,7496,2,18,c#,N
8151734,<.net><performance><exception><dynamic>,6,11/16/2011 12:31,283,1,7,4,5380,163407,4,15,.net,N
6651476,<.net><olap><cube>,5,7/11/2011 14:16,1361,1,3,2,5380,163407,3,7,.net,N
6776723,<msbuild><metadata><msbuild-4.0>,1,7/21/2011 13:21,548,2,0,,5380,163407,3,6,null,N
6148671,<c++><algorithm><text>,2,5/27/2011 6:35,336,3,3,,486,14662,3,5,c++,N
6166441,<cleartype>,1,5/29/2011 7:24,463,1,2,,486,14662,1,2,null,N
7667583,<asp.net-mvc><spark-view-engine>,1,10/5/2011 20:52,181,1,0,,493,102691,2,10,asp.net-mvc,N
5905037,<castle-windsor><ioc-container>,1,5/5/2011 22:59,132,0,1,,493,102691,2,12,null,N
5466768,<c#><dispose><idisposable>,3,3/29/2011 1:00,1302,2,1,3,493,102691,3,10,c#,N
6695606,<svn><mercurial><tortoisehg><subrepos><mercurial-subrepos>,5,7/14/2011 15:17,891,1,0,2,501,9049,5,7,null,N
8421463,<code-generation><protocol-buffers><protobuf-net>,2,12/7/2011 19:41,1111,1,0,1,501,9049,3,7,null,N
6756770,<ffmpeg><h.264><libavcodec>,1,7/20/2011 3:44,3120,1,0,,5387,1978,3,12,null,N
7113810,<lua><wireshark><wireshark-dissector>,1,8/18/2011 20:35,889,1,0,,5387,1978,3,10,null,N
6711712,<c++><c++11>,12,7/15/2011 18:39,1899,6,3,8,5387,1978,2,3,c++,N
8602016,<java><swing><dispose><jdialog>,0,12/22/2011 9:44,251,0,7,,518,4603,4,7,java,N
7744381,<biztalk><biztalk-2010><license-key>,1,10/12/2011 17:57,773,1,0,,520,4624,3,10,null,N
7679839,<biztalk><biztalk-2009><biztalk-mapper>,1,10/6/2011 20:03,1126,1,0,,520,4624,3,13,null,N
5912793,<macros><biztalk><adapter><biztalk-2009>,0,5/6/2011 14:23,393,1,1,,520,4624,4,6,null,N
5897696,<smtp><biztalk>,1,5/5/2011 12:33,1053,1,0,,520,4624,2,11,null,N
5981036,<visual-studio><visual-studio-2008><deployment><setup-deployment><visual-studio-setup-proje>,0,5/12/2011 16:12,1794,1,0,,520,4624,5,12,null,N
5031343,<sql-server><sql-server-2008><deployment><ssis>,2,2/17/2011 15:58,2610,2,0,0,520,4624,4,9,null,N
5287492,<c#><oauth><imgur>,1,3/13/2011 4:46,1882,2,2,1,5416,43435,3,7,c#,N
8245755,<ios><xcode><debugging>,2,11/23/2011 16:32,2976,2,2,,5416,43435,3,5,ios,N
5174248,<c#><.net><wpf><wpf-controls>,0,3/2/2011 22:20,5733,3,0,1,520,4624,4,8,c#,N
6025764,<javascript><jquery><json>,12,5/17/2011 2:56,30742,3,3,3,520,4624,3,14,javascript,N
4670727,<.net><xml-serialization><datacontractserializer>,2,1/12/2011 15:44,928,2,1,,525,7831,3,14,.net,N
5002705,<javascript><odata><breeze><jaydata><datajs>,6,2/15/2011 10:50,2149,4,2,3,5416,43435,5,7,javascript,N
4806472,<asp.net><automation><ms-word><ms-office>,2,1/26/2011 15:41,937,1,0,,5416,43435,4,6,asp.net,N
7433406,<.net><windows><deployment><dll>,5,9/15/2011 15:28,319,1,0,2,5427,9266,4,13,.net,N
7737634,<hudson><nexus>,2,10/12/2011 9:03,2450,1,0,,5432,3974,2,14,null,N
7397676,<ajax><jquery>,2,9/13/2011 6:28,525,3,0,1,5441,133051,2,5,ajax,N
4942582,<php><html><arrays>,1,2/9/2011 8:12,2664,3,0,1,5441,133051,3,10,php,N
5602639,<javascript><jquery><jquery-ui>,2,4/9/2011 3:10,463,2,0,,5441,133051,3,12,javascript,N
6970002,<json><serialization><orm><kohana>,2,8/7/2011 0:52,899,1,0,,5441,133051,4,7,null,N
5708681,<mysql><indexing>,1,4/18/2011 20:44,420,4,10,,5441,133051,2,15,mysql,N
5344882,<javascript><ajax><jquery>,3,3/17/2011 20:31,705,1,1,2,5441,133051,3,13,javascript,N
6874872,<domain-driven-design><integration-testing>,0,7/29/2011 14:43,184,0,5,,549,24711,2,21,null,N
7402746,<jquery><asp.net-mvc><asp.net-mvc-3><jquery-plugins><jquery-validate>,1,9/13/2011 13:32,240,1,0,,549,24711,5,13,jquery,N
5097219,<sql-server><tsql><localization>,0,2/23/2011 21:15,355,1,5,,5446,6836,3,9,null,N
5860784,<wordpress><video><youtube><embed><oembed>,0,5/2/2011 18:18,1572,4,0,,5447,1677,5,8,null,N
5118535,<css><firefox><offsetwidth>,2,2/25/2011 14:44,1550,1,1,1,5454,7445,3,7,css,N
5553743,<sql-server><ms-access><odbc><jet>,1,4/5/2011 14:43,1225,1,0,,5454,7445,4,13,null,N
5097085,<facebook><facebook-c#-sdk>,38,2/23/2011 21:04,53644,5,0,6,5463,792,2,9,null,N
8035486,<azure><appfabric><azureservicebus>,0,11/7/2011 10:57,487,1,1,,5463,792,3,9,null,N
6036748,<msbuild>,44,5/17/2011 20:32,19384,2,1,15,549,24711,1,13,null,N
7390066,<visual-studio-2010><namespaces><code-coverage><ndepend><cqlinq>,10,9/12/2011 15:11,2074,2,0,1,5469,30571,5,10,null,N
7226626,<.net><asynchronous><unity-container>,1,8/29/2011 5:58,716,1,1,,5472,2164,3,11,.net,N
6290570,<postgresql>,1,6/9/2011 9:15,193,1,0,,5475,36824,1,7,null,N
4962638,<c#><.net><dll><versioning><mef>,11,2/10/2011 21:01,2967,2,0,7,571,25267,5,4,c#,N
8332460,<c++><eclipse><static-libraries><eclipse-cdt>,6,11/30/2011 20:22,34956,2,0,4,572,106307,4,13,c++,N
8121947,<java><bytearray><byte><inputstream><bytebuffer>,4,11/14/2011 12:58,2629,3,2,3,572,106307,5,11,java,N
7484895,<java><process><openoffice.org><uno>,1,9/20/2011 12:08,2019,1,0,,572,106307,4,19,java,N
7850383,<network-programming><udp><network-protocols>,2,10/21/2011 13:53,1161,1,2,1,572,106307,3,17,null,N
7837038,<java><eclipse><user-interface><jfreechart><windowbuilder>,0,10/20/2011 13:57,2425,2,0,,572,106307,5,16,java,N
6739102,<ajax><asp.net-mvc-2><forms-authentication>,1,7/18/2011 20:36,355,1,5,,5480,4214,3,8,ajax,N
7114453,<git><version-control><visual-studio-lightswitch>,12,8/18/2011 21:38,1846,5,0,2,5486,184791,3,11,null,N
7197306,<git><microsoft-dynamics><navision><dynamics-nav>,5,8/25/2011 21:18,5527,4,0,4,5486,184791,4,7,null,N
5506116,<c#><entity-framework><ef-code-first><entity-framework-4.1>,28,3/31/2011 20:46,14998,3,0,14,5486,184791,4,13,c#,N
6866057,<git>,0,7/28/2011 21:37,326,4,8,,5486,184791,1,12,null,N
6838484,<java><c++><networking><network-programming>,3,7/27/2011 1:26,174,1,4,0,572,106307,4,18,java,N
7233865,<java><performance><javac>,3,8/29/2011 17:56,506,6,1,1,572,106307,3,13,java,N
5942451,<ruby-on-rails><ruby><rake><resque><god>,1,5/9/2011 21:00,1783,3,1,1,574,1789,5,9,ruby-on-rails,N
5069683,<facebook><facebook-graph-api><facebook-opengraph>,1,2/21/2011 18:22,2249,1,0,2,574,1789,3,7,null,N
7077003,<debugging><mshtml><quit>,5,8/16/2011 10:49,1292,0,0,,578,4866,3,6,null,N
5792634,<pdf><sample>,4,4/26/2011 15:27,483,1,3,1,578,4866,2,8,null,N
6944264,<git>,21,8/4/2011 15:32,6406,2,1,7,5486,184791,1,12,null,N
6932586,<git>,3,8/3/2011 20:05,712,3,3,1,5486,184791,1,8,null,N
5534253,<git>,1,4/4/2011 3:17,1100,1,2,,5486,184791,1,19,null,N
5160480,<msbuild><msbuild-task><xunit>,6,3/1/2011 21:19,6210,3,0,,5486,184791,3,8,null,N
7894873,<c#><xml><debugging><xslt><ttml>,1,10/25/2011 19:40,2393,2,0,,5496,1406,5,12,c#,N
6684389,<java><swing><accessibility><jscrollpane><jeditorpane>,2,7/13/2011 19:21,963,1,0,0,5542,45382,5,4,java,N
6840864,<cryptography><osx-lion><tokend>,3,7/27/2011 7:29,2758,1,1,0,5542,45382,3,9,null,N
7650648,<visual-studio><visual-studio-2010><msbuild><csproj>,4,10/4/2011 15:54,2082,1,2,,578,4866,4,10,null,N
7151263,<.net><internet-explorer-8><mshtml><pid>,3,8/22/2011 17:37,2630,0,3,,578,4866,4,9,.net,N
8615891,<firefox><firebug><breakpoints>,0,12/23/2011 12:07,138,1,2,,578,4866,3,7,null,N
6869233,<java><urldecode>,1,7/29/2011 6:00,551,2,0,,5542,45382,2,3,java,N
5595797,<delphi><delphi-xe>,9,4/8/2011 13:31,3549,1,0,2,5544,6507,2,13,null,N
7192415,<delphi><winapi><powerpoint><taskbar>,2,8/25/2011 14:45,4440,2,12,,5544,6507,4,13,null,N
5624419,<.net><attributes>,3,4/11/2011 16:26,69,1,3,1,5548,21801,2,2,.net,N
5487478,<wcf><.net-4.0><namespaces><wcf-data-services>,2,3/30/2011 14:10,486,1,0,,5548,21801,4,14,null,N
5623567,<c#><wpf><xml><.net-4.0>,2,4/11/2011 15:21,305,1,0,,5548,21801,4,10,c#,N
5666771,<wpf><.net-4.0><xsd>,1,4/14/2011 16:56,307,1,2,,5548,21801,3,6,null,N
5122865,<visual-studio-2010><database-project>,1,2/25/2011 21:26,636,2,0,,5551,2781,2,15,null,N
4722915,<asp.net-mvc><authentication><application-design>,0,1/18/2011 10:21,81,1,0,,5552,6309,3,4,asp.net-mvc,N
7558026,<msbuild><continuous-integration>,2,9/26/2011 16:14,1110,1,1,,5552,6309,2,22,null,N
4621361,<c++><winapi><controls><direct2d><directwrite>,1,1/7/2011 0:12,2071,1,0,1,636,14283,5,8,c++,N
7477000,<javascript><templates><jquery-mobile><jqtouch><template-engine>,3,9/19/2011 20:35,2825,4,3,1,636,14283,5,7,javascript,N
7789030,<debugging><iis><azure><emulation>,11,10/17/2011 3:12,3684,6,7,3,636,14283,4,15,null,N
4789867,<database><ms-access>,0,1/25/2011 4:05,1987,2,0,,5553,460,2,10,null,N
5000009,<windows-phone-7><dependencies><nuget><nuget-package>,3,2/15/2011 4:54,161,1,1,,646,2184,4,11,null,N
4823566,<internet-explorer>,0,1/28/2011 0:34,406,1,1,,655,4990,1,7,null,N
6020132,<email><cakephp><plugins>,5,5/16/2011 16:06,4925,4,0,2,657,2310,3,8,null,N
7568998,<wcf><asynchronous><wcf-client>,2,9/27/2011 12:20,333,0,0,,5559,11051,3,9,null,N
7215026,<silverlight><dataform><ieditableobject>,0,8/27/2011 14:04,565,1,0,,5559,11051,3,16,null,N
6099735,<asp.net><visual-studio-2008>,1,5/23/2011 15:57,261,1,3,1,672,52949,2,10,asp.net,N
7902480,<vb.net><visual-studio-2010><deployment>,0,10/26/2011 12:21,1771,1,0,,672,52949,3,6,null,N
6985671,<asp.net><treeview>,1,8/8/2011 16:58,535,0,2,,672,52949,2,8,asp.net,N
7825743,<android><x86><emulation>,2,10/19/2011 17:52,2901,1,2,2,680,37767,3,5,android,N
7762199,<java><clojure><mocking>,10,10/14/2011 1:25,882,1,0,,680,37767,3,8,java,N
4586926,<asp.net-mvc><data-binding><collections><razor>,1,1/3/2011 17:56,2016,2,0,1,681,10655,4,14,asp.net-mvc,N
7749538,<javascript><mouseevent><mousemove>,1,10/13/2011 4:40,1204,3,3,,681,10655,3,14,javascript,N
5317648,<asp.net><web-config><iis-7.5>,4,3/15/2011 20:27,5237,2,0,,681,10655,3,13,asp.net,N
6233005,<sql><tsql>,0,6/3/2011 21:49,63,1,2,,685,14169,2,13,sql,N
5777297,<iphone><keyboard><notifications>,0,4/25/2011 10:06,260,2,0,1,607,6446,3,5,null,N
6840252,<ruby-on-rails>,1,7/27/2011 6:30,523,1,0,,609,13259,1,12,ruby-on-rails,N
5170985,<ms-access>,3,3/2/2011 17:16,5914,1,1,,685,14169,1,9,null,N
6877415,<database><graph><schema><graph-databases>,10,7/29/2011 18:26,6401,3,1,2,688,13760,4,12,null,N
5085728,<clojure><matrix><sparse-matrix><incanter>,8,2/23/2011 0:26,446,1,0,1,688,13760,4,7,null,N
5481777,<clojure><incanter>,8,3/30/2011 4:11,2069,4,0,1,688,13760,2,10,null,N
5316789,<javascript><clojure><ring>,9,3/15/2011 19:16,1276,4,0,2,688,13760,3,10,javascript,N
6798548,<sqlite><jdbc><clojure>,3,7/23/2011 5:58,2861,1,0,2,688,13760,3,10,null,N
6307627,<visual-studio-2010><dataset><strongly-typed-dataset>,1,6/10/2011 14:18,1656,1,0,,697,2802,3,20,null,N
7594862,<clojure><leiningen>,2,9/29/2011 8:59,1435,2,0,,699,18461,2,7,null,N
8392596,<quartz.net>,5,12/5/2011 22:09,1149,1,2,2,708,16267,1,10,null,N
7650908,<javascript><internet-explorer><iframe><internet-explorer-9>,2,10/4/2011 16:14,4604,3,0,,5599,4911,4,6,javascript,N
7285142,<c#><xml><xpath><xsd><schema>,0,9/2/2011 14:44,782,2,4,,5618,19685,5,8,c#,N
5839781,<silverlight><mfc>,0,4/30/2011 5:28,743,1,0,,5618,19685,2,13,null,N
6697031,<c#><xaml><inotifypropertychanged>,1,7/14/2011 16:53,2491,5,2,,5618,19685,3,6,c#,N
5904793,<inno-setup>,3,5/5/2011 22:23,1656,2,0,,5618,19685,1,13,null,N
8495012,<java><ant><junit>,2,12/13/2011 19:30,1345,1,15,,5624,3039,3,8,java,N
5055391,<security><facebook><usability>,1,2/20/2011 5:21,281,1,0,,722,16261,3,11,null,N
4927964,<ruby-on-rails><activerecord>,1,2/7/2011 23:33,72,1,0,1,722,16261,2,6,ruby-on-rails,N
6510320,<ios><xcode><uitableview><xcode4><outlet>,1,6/28/2011 17:02,177,0,2,,722,16261,5,8,ios,N
7556721,<asp.net><asp.net-mvc-3><azure>,3,9/26/2011 14:32,1050,3,0,1,5648,6566,3,7,asp.net,N
6956871,<sql><iis-7><azure-sql-database>,5,8/5/2011 13:14,673,1,2,1,5648,6566,3,6,sql,N
6719741,<iphone><objective-c><ios><asihttprequest>,1,7/16/2011 19:34,546,1,0,,722,16261,4,4,ios,N
5929176,<javascript><jquery><jquery-ui><jquery-ui-autocomplete>,2,5/8/2011 17:56,5604,1,2,,722,16261,4,10,javascript,N
8574512,<ruby-on-rails><facebook-graph-api>,0,12/20/2011 11:10,365,1,0,,617,617,2,9,ruby-on-rails,N
5061531,<iphone><ios>,1,2/21/2011 1:43,102,3,0,,618,13764,2,5,ios,N
7143629,<c#><.net><xml><xpath>,0,8/22/2011 5:53,8303,5,1,1,618,13764,4,6,c#,N
4782958,<xcode>,2,1/24/2011 14:13,1828,3,1,,618,13764,1,5,null,N
6380369,<sql><nested-sets>,1,6/17/2011 1:07,211,0,1,,618,13764,2,8,sql,N
6018905,<internationalization><installation><.net-1.1><visual-studio-2003>,1,5/16/2011 14:30,84,0,0,,623,805,4,14,null,N
4925227,<asp.net-mvc><jquery-validate><jquery-mobile><unobtrusive-validation>,9,2/7/2011 18:55,5200,3,2,3,627,1901,4,5,asp.net-mvc,N
4693645,<google-api><userid><google-books>,2,1/14/2011 16:54,1339,1,2,1,631,14062,3,16,null,N
5355362,<asp.net-mvc><asp.net-mvc-3><asynchronous>,6,3/18/2011 17:00,1301,1,2,2,5651,65941,3,9,asp.net-mvc,N
7013104,<iphone><objective-c><cocoa-touch><ipad><uitableview>,4,8/10/2011 15:08,1376,2,4,,631,14062,5,13,null,N
5939285,<iphone><objective-c><gdb><xcode4>,1,5/9/2011 15:46,371,2,0,,631,14062,4,12,null,N
5477014,<asp.net><database>,0,3/29/2011 18:13,193,3,1,,632,24083,2,4,asp.net,N
5331193,<hta><win64>,3,3/16/2011 20:12,20333,2,0,1,728,3158,2,8,null,N
8054566,<ruby-on-rails><delayed-job>,1,11/8/2011 17:26,315,1,0,,736,44288,2,8,ruby-on-rails,N
6598610,<git><git-svn>,5,7/6/2011 15:04,5868,1,1,2,4189,2362,2,5,null,N
4603075,<cucumber><specflow><gherkin>,3,1/5/2011 10:33,1415,2,0,1,4189,2362,3,7,null,N
7227693,<forms><asp.net-mvc-3><http>,0,8/29/2011 8:16,162,1,0,,4189,2362,3,3,null,N
7772715,<c#><wpf><user-controls><connection-string>,0,10/14/2011 19:38,167,1,2,,4189,2362,4,5,c#,N
6067751,<c#><java><php><ruby><hmac>,50,5/20/2011 5:16,60591,3,3,23,5651,65941,5,6,c#,N
6158379,<entity-framework><entity-framework-4><edmx>,0,5/27/2011 22:48,55,0,2,,5651,65941,3,12,null,N
6409857,<c++><icu>,2,6/20/2011 10:31,91,1,1,0,4194,31476,2,7,c++,N
7739905,<jquery><jquery-ui><backbone.js>,0,10/12/2011 12:13,430,1,0,1,4196,27744,3,12,jquery,N
4826564,<javascript><jquery><plugins>,3,1/28/2011 9:18,100,2,0,2,4196,27744,3,8,javascript,N
6022221,<c++><objective-c><ios><opengl-es>,0,5/16/2011 19:16,185,2,0,,5653,15688,4,12,c++,N
5728300,<svn><tortoisesvn><svn-propset>,2,4/20/2011 9:40,731,0,0,2,5662,12383,3,15,null,N
7560637,<java><date-format><strftime><date-formatting>,4,9/26/2011 20:00,1457,1,0,,4203,64674,4,8,java,N
5299397,<java><spring><refactoring><singleton><replace>,2,3/14/2011 13:45,404,2,5,,4203,64674,5,12,java,N
8038061,<javascript><jsf><richfaces><facelets>,0,11/7/2011 14:47,1224,1,0,1,4206,4513,4,10,javascript,N
6748879,<windows-xp><fireworks>,0,7/19/2011 14:31,256,1,0,,4222,537,2,16,null,N
5733147,<drupal><drupal-6><pagination>,1,4/20/2011 15:52,709,1,0,,7032,4281,3,12,null,N
5625975,<ajax><prototypejs>,0,4/11/2011 18:47,108,1,1,,7061,1459,2,15,ajax,N
6276578,<.net><performance><servicebus>,1,6/8/2011 9:16,670,1,4,1,4227,45084,3,9,.net,N
8163371,<c#><resharper>,2,11/17/2011 7:13,647,2,1,,4227,45084,2,10,c#,N
6506108,<wpf><architecture><mvvm><software-design>,3,6/28/2011 12:03,1105,2,0,3,4227,45084,4,10,null,N
6539555,<winforms><datagridview>,1,6/30/2011 18:42,661,1,0,,4227,45084,2,5,null,N
8610110,<wcf><biztalk>,1,12/22/2011 21:49,959,0,0,,5688,4766,2,12,null,N
5359615,<visual-studio-2008><crystal-reports>,5,3/19/2011 2:25,7461,2,0,,5691,3051,2,12,null,N
5435352,<ruby-on-rails><nested-forms>,0,3/25/2011 16:35,135,1,0,,7061,1459,2,6,ruby-on-rails,N
4797739,<ruby-on-rails><database-design>,3,1/25/2011 19:06,361,1,0,0,7061,1459,2,7,ruby-on-rails,N
5504781,<ruby-on-rails><dry>,9,3/31/2011 18:50,1068,3,0,0,7061,1459,2,8,ruby-on-rails,N
7860659,<android><icons><widget><homescreen>,1,10/21/2011 18:26,212,1,0,,7104,2005,4,6,android,N
7715630,<pdf-generation><alpha-transparency><flying-saucer>,0,10/10/2011 16:09,1559,1,0,1,7111,2572,3,11,null,N
8277099,<database><tsql><database-design><recursion><triggers>,1,11/26/2011 7:56,593,1,6,1,4227,45084,5,12,null,N
4963275,<c#><.net><ioc-container><mef>,8,2/10/2011 22:02,2098,1,2,2,4227,45084,4,6,c#,N
6172764,<.net><wpf><performance><antivirus>,2,5/30/2011 5:59,241,1,5,,4227,45084,4,7,.net,N
5177880,<tfs><rollback>,0,3/3/2011 7:31,796,1,2,,4227,45084,2,7,null,N
6999746,<bdd><mspec>,3,8/9/2011 16:45,526,1,0,,4227,45084,2,6,null,N
6704259,<.net><logging><stack-trace><facade>,1,7/15/2011 8:15,542,1,0,,4227,45084,4,6,.net,N
6621932,<licensing><wmi>,2,7/8/2011 8:34,2758,1,10,1,4227,45084,2,9,null,N
4805351,<wpf><binding><ivalueconverter><dynamicresource>,18,1/26/2011 13:58,11827,4,0,7,4227,45084,4,4,null,N
6700161,<.net><log4j><log4net><nlog><viewer>,15,7/14/2011 21:30,6809,3,3,5,4227,45084,5,7,.net,N
6643759,<log4net><rollingfileappender>,0,7/10/2011 21:17,797,1,0,,4227,45084,2,8,null,N
7403164,<c#><wmi>,3,9/13/2011 14:03,2474,0,0,,4227,45084,2,8,c#,N
5895430,<.net><excel><ado.net><vsto><ms-office>,2,5/5/2011 9:27,2663,2,1,,4227,45084,5,7,.net,N
4657020,<stylecop>,4,1/11/2011 11:16,594,1,0,1,4227,45084,1,14,null,N
5423916,<oop><design-patterns><strategy-pattern><solid-principles>,1,3/24/2011 18:42,102,2,0,1,4227,45084,4,8,oop,N
7428887,<wpf><graphics><asynchronous>,1,9/15/2011 9:44,257,1,0,,4227,45084,3,8,null,N
6357196,<.net><web-services><networking>,0,6/15/2011 11:45,72,1,0,,4227,45084,3,10,.net,N
7361081,<ioc-container><mef><func>,0,9/9/2011 11:40,1090,4,0,,4227,45084,3,10,null,N
4919602,<.net><comparison><ioc-container><design-decisions>,0,2/7/2011 9:17,459,3,0,1,4227,45084,4,9,.net,N
7799083,<asp.net-mvc-3><razor><mono><monodevelop>,11,10/17/2011 20:19,11632,4,1,3,5716,3721,4,11,null,N
6227011,<performance><birt>,5,6/3/2011 12:19,3693,3,0,1,7111,2572,2,6,null,N
5947143,<law-of-demeter>,2,5/10/2011 8:17,203,2,0,1,4227,45084,1,9,null,N
7282371,<tfs><tfsbuild><dotcover>,6,9/2/2011 10:48,2127,1,0,0,4227,45084,3,4,null,N
8017250,<groovy><jasper-reports>,0,11/5/2011 0:30,3317,2,4,,4229,2500,2,11,null,N
4963438,<c#><dynamic><com-interop>,4,2/10/2011 22:23,551,1,4,1,5728,70520,3,6,c#,N
5904238,<nuget>,1,5/5/2011 21:21,219,2,1,,5728,70520,1,9,null,N
