,Unnamed: 0,Score,CreationDate,ViewCount,AnswerCount,CommentCount,FavoriteCount,AskerId,Reputation,TagCount,TitleLength,Technology,cluster
3710,3075,13,1158,1402,3,0,5,588,1383,4,5,1,0
3711,6056,10,4151,841,2,0,3,1095,506,2,9,1,1
3712,738,42,4113,2679,5,5,15,32,1378,4,5,8,1
3713,1770,7,98,1184,1,0,2,467,1086,1,17,1,0
3714,4874,6,1777,368,4,0,7,71,922,2,12,1,0
3715,856,7,3412,811,0,3,7,337,1065,1,14,1,1
3716,2342,7,3925,1594,3,0,7,1258,588,3,2,8,1
3717,5962,32,6,2542,3,0,6,852,1135,1,11,1,0
3718,3131,5,547,41,1,0,0,911,420,2,9,1,0
3719,993,5,1332,644,1,0,1,341,727,1,9,1,0
3720,5497,9,986,1685,3,0,7,831,1146,1,2,1,0
3721,4958,5,432,14,1,0,7,121,1180,1,9,1,0
3722,1461,7,3717,1369,3,0,7,1074,1236,1,9,1,1
3723,5016,5,1220,200,0,7,7,162,444,3,6,15,0
3724,3752,10,3375,1091,1,2,7,139,1353,3,10,26,1
3725,6112,6,4333,370,1,2,7,1158,1104,1,12,13,1
3726,958,5,3847,1346,3,2,1,1279,1219,2,2,15,1
3727,4254,15,382,1058,4,6,1,532,1131,2,7,4,0
3728,1179,5,1441,89,4,2,7,902,651,2,4,0,0
3729,6030,6,3295,1206,4,0,0,714,1085,1,6,22,1
3730,71,11,4291,2096,2,1,7,460,546,0,7,1,1
3731,2247,23,345,2190,3,0,2,867,1265,2,4,15,0
3732,2787,8,2207,1054,2,2,1,75,1288,2,4,1,0
3733,1325,11,1021,2261,3,1,5,1323,95,2,5,1,0
3734,6067,6,3716,804,2,0,7,302,215,4,10,8,1
3735,793,8,1063,187,2,0,2,40,1097,2,4,1,0
3736,5482,5,4119,2078,1,0,7,723,1312,0,6,1,1
3737,4013,6,889,76,1,0,3,166,1040,2,11,0,0
3738,2218,49,1285,2761,6,5,14,547,165,3,13,8,0
3739,6024,7,631,197,1,1,7,775,554,1,6,1,0
3740,2703,12,3525,2481,4,2,0,891,877,3,5,17,1
3741,757,6,1962,1465,2,1,1,1264,799,2,8,1,0
3742,3260,13,3117,2704,5,0,2,596,1007,3,9,8,1
3743,5673,6,656,482,1,2,7,1057,1140,1,3,1,0
3744,63,7,120,1774,3,1,0,456,94,2,16,1,0
3745,2661,5,3720,1137,3,0,7,341,727,2,4,1,1
3746,5481,11,961,1133,1,1,0,1027,1031,2,12,1,0
3747,3344,5,774,225,3,0,7,597,1222,1,3,0,0
3748,1489,5,2470,1574,3,1,7,89,190,4,5,8,1
3749,1134,8,2413,918,5,1,2,76,928,2,6,1,1
3750,5290,8,1087,2007,2,0,4,221,1351,2,4,15,0
3751,4287,13,1369,216,9,1,2,534,1273,0,13,37,0
3752,5347,10,1313,337,1,0,7,1123,1048,3,11,15,0
3753,2441,101,1428,2758,27,0,53,881,778,2,4,27,0
3754,4278,5,1604,730,2,0,1,788,1216,4,4,0,0
3755,219,12,939,76,1,6,7,1342,752,3,7,15,0
3756,455,22,290,2219,8,0,2,16,924,1,7,0,0
3757,143,8,3165,2397,2,1,7,487,1304,2,6,15,1
3758,960,5,3052,1313,5,9,7,890,1338,3,7,0,1
3759,2181,6,2744,1092,2,0,7,317,388,1,9,1,1
3760,5248,16,2978,1919,4,0,0,1112,1223,1,5,1,1
3761,28,7,3136,1008,5,1,1,447,1290,3,3,8,1
3762,646,10,302,1058,3,6,7,1052,1232,2,15,1,0
3763,2173,29,2140,2159,6,2,12,542,1319,2,1,1,0
3764,4307,6,2009,651,2,0,1,245,1296,3,10,10,0
3765,5997,7,217,1163,2,3,7,852,1135,2,5,1,0
3766,1260,10,4239,2232,7,0,2,364,1344,4,9,16,1
3767,885,5,1405,745,1,0,7,53,894,3,9,4,0
3768,3130,10,4235,1402,3,1,8,911,420,4,6,8,1
3769,5826,7,1795,320,1,0,7,686,1102,1,11,1,0
3770,5848,11,1759,2238,2,0,1,284,1192,4,4,7,0
3771,5651,11,2808,1458,1,0,1,410,1292,2,6,1,1
3772,4136,10,2995,709,2,0,4,1185,1193,3,5,4,1
3773,2201,7,2875,201,1,1,2,1035,1260,2,10,1,1
3774,3781,17,2034,2602,3,1,2,182,871,3,11,8,0
3775,4418,7,1552,832,1,1,7,1200,1132,1,8,1,0
3776,453,5,1391,330,1,0,7,16,924,3,9,15,0
3777,389,38,778,2650,5,0,14,305,106,0,11,1,0
3778,3687,6,2117,1683,1,2,1,121,1180,0,6,1,0
3779,4927,7,3730,754,1,2,7,96,1399,3,8,0,1
3780,1857,5,723,108,1,7,7,490,1380,3,12,34,0
3781,1139,6,699,499,1,0,7,1286,1,2,6,1,0
3782,4779,9,3191,352,1,7,0,6,949,3,8,8,1
3783,4773,5,65,2297,2,0,7,1,1014,1,11,1,0
3784,1657,7,1127,662,1,0,7,96,1398,2,6,1,0
3785,2354,7,1397,1915,1,3,7,28,1246,2,11,1,0
3786,3818,5,1602,275,2,0,7,205,1211,2,7,27,0
3787,4397,6,976,529,2,2,1,1227,1308,3,8,26,0
3788,2768,6,143,1258,1,0,2,580,1244,2,12,8,0
3789,6081,29,420,2117,3,0,3,1098,604,1,12,1,0
3790,3267,8,792,1136,1,1,7,919,1277,1,11,1,0
3791,675,9,2455,1472,2,1,2,28,1246,1,10,6,1
3792,786,5,1181,1191,3,2,7,884,650,4,6,16,0
3793,3325,5,2427,246,2,1,7,1309,26,2,6,1,1
3794,2369,12,1295,2133,3,0,0,28,1246,3,8,17,0
3795,5249,5,3707,272,2,0,7,984,815,3,7,1,1
3796,0,5,1190,75,1,2,7,1343,1105,1,5,3,0
3797,5995,89,3317,2795,4,0,36,772,691,0,6,1,1
3798,3831,6,1497,166,2,0,7,467,1088,3,11,1,0
3799,3346,16,764,1682,7,2,1,598,560,3,3,13,0
3800,685,6,198,1938,1,0,7,28,1246,2,9,4,0
3801,2795,5,3829,207,1,2,7,76,928,1,10,8,1
3802,1240,39,1504,2642,13,0,3,80,1073,3,3,8,0
3803,867,5,1697,54,3,0,1,338,1287,1,5,1,0
3804,2980,9,2488,2274,9,1,7,1321,1178,2,4,26,1
3805,4920,11,4275,766,1,1,7,93,753,1,8,1,1
3806,322,6,1521,2193,3,0,1,291,46,3,8,1,0
3807,1779,6,452,1573,3,3,1,467,1086,1,9,1,0
3808,2371,39,1182,2772,7,1,1,28,1246,3,10,0,0
3809,2654,8,1949,838,2,3,3,890,1338,1,7,4,0
3810,5833,5,4044,32,3,0,7,283,1349,0,10,18,1
3811,2458,35,4233,2637,7,5,8,885,1238,3,12,8,1
3812,4501,9,1068,588,1,4,7,270,438,3,6,15,0
3813,530,17,2820,2522,3,1,5,860,912,2,8,1,1
3814,498,6,3171,605,2,2,7,1035,1260,2,21,16,1
3815,2310,10,767,2075,3,4,1,1254,1286,4,4,15,0
3816,4068,9,3178,1517,3,1,7,234,92,2,10,24,1
3817,2971,5,4209,121,1,0,7,1295,184,3,5,32,1
3818,5530,8,245,913,2,0,1,247,898,4,8,15,0
3819,3462,5,2951,907,1,0,7,728,133,1,7,15,1
3820,4931,8,1208,2323,1,1,7,101,613,0,5,1,0
3821,2599,6,747,251,1,0,1,338,1287,1,10,9,0
3822,512,5,2723,31,1,0,7,317,388,2,4,1,1
3823,5832,5,4158,302,1,6,7,283,1349,2,6,9,1
3824,3069,5,1287,374,2,0,7,588,1383,1,2,1,0
3825,3858,6,2885,343,2,0,7,621,722,4,11,8,1
3826,997,5,4347,1425,4,2,7,890,1338,2,12,17,1
3827,4211,5,2095,245,1,0,7,530,580,1,7,1,0
3828,4623,5,1355,267,1,1,7,1211,1299,2,3,1,0
3829,5781,8,678,1290,2,0,0,278,1369,2,7,1,0
3830,1877,5,3101,1932,2,0,7,496,674,3,15,16,1
3831,4881,10,3239,1827,1,0,7,77,832,1,6,15,1
3832,2145,11,363,1145,3,0,1,542,1319,1,5,1,0
3833,4432,7,1365,700,2,0,1,1234,1255,3,8,0,0
3834,1696,8,293,1791,3,0,2,441,1028,4,7,8,0
3835,4008,5,3250,188,1,0,7,1178,1371,2,3,1,1
3836,5921,6,3087,285,1,0,7,1144,68,2,3,1,1
3837,6023,5,950,46,1,3,7,775,554,2,4,1,0
3838,3545,5,3680,152,2,0,7,91,528,3,15,8,1
3839,5217,7,3487,1254,3,0,1,977,196,1,9,1,1
3840,5025,5,1905,2167,3,0,1,163,448,3,7,8,0
3841,5945,5,1034,45,0,3,7,852,1135,1,8,1,0
3842,2663,6,1524,2618,6,3,7,890,1338,1,10,24,0
3843,6115,5,4152,1125,0,4,7,1158,1104,4,5,16,1
3844,4810,8,2871,1934,1,3,1,28,1248,4,12,1,1
3845,4814,5,3190,984,1,2,7,28,1248,4,8,4,1
3846,4615,6,2218,1873,2,0,7,1211,1299,3,7,36,0
3847,4252,5,1232,83,1,0,7,1220,144,2,7,27,0
3848,1193,6,2847,227,3,6,1,1289,1092,2,14,8,1
3849,554,5,4079,476,2,0,7,21,718,2,2,4,1
3850,5920,7,243,684,1,0,7,1143,666,3,6,15,0
3851,2584,16,301,2591,10,5,5,338,1287,2,4,8,0
3852,3323,5,4364,359,3,0,7,1086,1111,0,6,1,1
3853,3894,5,417,160,1,0,7,159,1342,3,2,8,0
3854,1781,67,4090,2610,7,2,25,468,460,0,5,16,1
3855,2223,6,4009,1336,0,1,2,549,199,2,7,1,1
3856,4571,7,3138,1983,1,0,7,408,482,0,16,1,1
3857,5193,5,1013,1786,2,4,7,789,263,1,10,1,0
3858,2941,11,1442,2004,6,2,2,585,1320,3,11,34,0
3859,4675,8,4170,1101,1,6,7,1246,597,3,9,6,1
3860,6093,6,3283,594,1,0,7,305,106,3,12,1,1
3861,3892,7,1749,177,2,4,7,487,1306,1,14,15,0
3862,486,17,220,1656,2,1,6,315,1356,2,9,0,0
3863,5502,28,3380,2659,1,7,12,244,1365,2,8,1,1
3864,2378,32,2721,2757,8,1,4,1259,687,0,12,1,1
3865,2706,7,831,922,2,0,1,891,877,0,11,1,0
3866,907,6,2071,163,7,0,7,338,1287,1,15,1,0
3867,839,27,122,2694,5,2,27,48,1187,1,11,1,0
3868,196,6,191,1905,5,0,7,498,1147,2,10,27,0
3869,5219,7,431,661,4,1,7,1110,717,1,5,0,0
3870,5164,6,1219,789,0,0,7,965,459,1,11,1,0
3871,183,5,2151,451,1,0,7,491,37,2,4,6,0
3872,5806,5,3281,265,2,0,7,685,971,2,6,36,1
3873,5351,7,3895,1222,3,0,7,1006,418,2,9,1,1
3874,1450,10,3854,1741,3,1,2,1327,379,1,3,17,1
3875,3438,7,3539,1429,5,5,7,723,1312,0,4,8,1
3876,4750,7,163,951,2,0,7,566,567,1,11,4,0
3877,2216,9,2727,254,3,6,7,546,150,0,7,9,1
3878,2708,9,1343,937,1,0,7,576,383,2,6,0,0
3879,3527,7,2036,129,1,0,7,739,1204,3,19,8,0
3880,2883,6,1255,703,1,1,7,1290,542,3,12,8,0
3881,1352,97,1502,2790,23,7,49,84,1352,2,6,8,0
3882,1881,5,3099,412,2,4,7,500,800,2,12,1,1
3883,5000,8,828,220,1,2,2,154,1403,1,10,1,0
3884,4946,6,809,139,0,4,7,114,1212,2,11,16,0
3885,5336,5,1000,17,3,1,7,806,1224,2,4,15,0
3886,3046,6,3678,1757,4,0,1,588,1383,1,2,1,1
3887,3254,7,1961,1456,0,0,1,1082,30,1,4,1,0
3888,3786,5,4099,1142,1,0,7,182,871,3,16,1,1
3889,4164,7,4266,397,1,0,7,516,770,3,5,1,1
3890,1398,14,3849,2517,2,0,1,588,1383,2,2,1,1
3891,341,21,1644,2350,2,0,9,1009,694,0,12,4,0
3892,1082,13,875,2263,2,0,1,893,1098,2,5,15,0
3893,5309,5,3183,1530,3,0,7,234,92,2,4,1,1
3894,4744,6,4329,1604,1,0,1,280,313,2,5,1,1
3895,4162,7,1583,676,2,0,1,782,1083,1,9,16,0
3896,5325,6,2467,169,1,2,7,995,515,1,7,26,1
3897,658,17,2793,2019,3,1,4,28,1246,4,4,8,1
3898,5178,23,238,2500,4,0,8,788,1216,3,3,1,0
3899,5072,7,3447,792,1,0,0,943,1217,4,3,15,1
3900,2527,6,2678,30,2,0,7,338,1287,2,8,4,1
3901,3440,7,1991,1584,3,0,1,52,1124,2,6,27,0
3902,1594,7,1266,208,0,0,7,381,1259,2,10,10,0
3903,1353,5,2175,290,2,0,1,1296,36,1,3,4,0
3904,3076,11,4302,1622,4,0,7,588,1383,0,2,1,1
3905,4852,8,1188,2147,3,0,0,67,1094,2,8,8,0
3906,529,5,590,919,2,0,1,544,594,1,3,15,0
3907,618,5,233,1697,2,0,1,553,1046,3,19,26,0
3908,4126,8,4379,112,3,0,7,1185,1193,1,3,0,1
3909,4716,17,2834,2457,7,5,2,422,1112,3,11,8,1
3910,526,5,1730,1558,2,0,7,321,955,2,13,1,0
3911,5979,14,848,1083,5,4,2,1074,1240,2,5,9,0
3912,5457,99,3242,2811,26,2,47,1023,760,1,11,1,1
3913,1861,7,777,332,2,0,0,490,1380,1,7,1,0
3914,5660,5,3597,842,1,0,7,413,111,1,13,1,1
3915,1989,6,2496,489,2,0,1,289,1155,0,3,1,1
3916,3841,38,1281,2658,1,2,11,1173,1158,2,9,1,0
3917,1522,6,368,1802,1,1,7,592,704,1,3,1,0
3918,1137,9,2459,2564,3,0,4,894,81,4,7,0,1
3919,3500,6,2477,616,1,1,7,75,1291,1,2,1,1
3920,3854,5,2402,470,1,0,7,470,280,2,4,1,1
3921,2740,14,801,1119,4,4,2,577,814,1,7,27,0
3922,2420,9,1404,2242,7,0,2,878,656,2,16,34,0
3923,2416,7,4442,859,3,0,7,878,656,3,14,1,1
3924,893,5,2722,1239,3,0,7,572,700,0,5,1,1
3925,5450,5,1325,17,1,0,7,823,1081,1,4,1,0
3926,2272,6,2381,1894,3,0,7,870,762,0,12,1,1
3927,3211,5,3923,545,4,0,7,916,9,1,6,15,1
3928,373,7,1202,1488,1,0,7,1017,496,2,7,18,0
3929,5384,17,1778,556,7,7,4,1008,1393,1,21,9,0
3930,3941,5,3860,23,4,3,7,211,906,0,9,1,1
3931,4309,12,703,1553,4,6,7,246,1067,3,5,1,0
3932,663,11,294,2781,4,0,1,28,1246,0,11,36,0
3933,3251,7,3792,326,1,0,7,1331,2,0,17,1,1
3934,4890,5,3356,85,1,12,7,80,1075,1,5,34,1
3935,94,6,452,1573,3,3,1,467,1086,1,9,1,0
3936,5222,13,2137,2621,1,0,2,978,80,3,12,1,0
3937,4373,17,2647,2393,3,1,5,253,633,2,6,1,1
3938,462,7,1296,923,1,0,7,1032,424,2,6,32,0
3939,4918,6,167,256,0,0,1,91,528,2,9,1,0
3940,2321,15,22,1797,1,1,1,872,1253,2,5,1,0
3941,594,7,1890,771,1,1,7,327,212,1,7,1,0
3942,1107,29,560,1337,0,0,0,355,1245,2,10,15,0
3943,5693,6,1945,458,2,0,7,661,166,0,11,1,0
3944,1042,6,2724,379,2,1,7,65,888,1,7,0,1
3945,5991,5,800,91,2,0,7,769,416,1,7,13,0
3946,12,8,2145,2006,3,0,2,442,661,3,8,1,0
3947,2602,5,2428,247,2,2,7,338,1287,2,5,0,1
3948,2850,17,1643,2170,11,1,8,903,437,4,14,16,0
3949,1630,7,2089,511,1,0,7,919,1277,0,7,32,0
3950,4158,11,929,1857,1,0,3,181,1034,3,3,8,0
3951,2749,37,315,2667,8,0,20,892,192,3,14,1,0
3952,3126,7,3717,1369,3,0,7,1074,1236,1,9,1,1
3953,1966,5,4304,182,1,1,7,6,948,0,6,1,1
3954,1911,9,3949,997,1,2,7,512,377,3,8,8,1
3955,1058,6,2992,2684,2,0,1,68,214,0,10,1,1
3956,2124,11,3662,972,3,0,2,312,1269,2,7,30,1
3957,1872,6,3848,1569,3,0,7,494,824,3,19,16,1
3958,1508,7,3773,1795,4,0,3,1074,1236,2,5,8,1
3959,1194,12,980,2135,0,1,0,581,1339,2,6,4,0
3960,1868,13,2963,2574,4,4,4,492,443,2,9,1,1
3961,831,8,125,1344,5,0,2,1065,1069,3,5,9,0
3962,3815,6,3643,485,1,3,1,205,1211,0,8,16,1
3963,2491,6,3506,365,3,2,7,1065,1069,2,3,9,1
3964,4344,7,1918,2362,3,0,0,956,968,1,4,1,0
3965,3110,9,2340,2141,5,1,1,1324,446,2,10,15,1
3966,2933,7,400,1399,2,0,7,366,827,3,9,1,0
3967,959,10,1429,472,4,0,7,890,1338,1,15,1,0
3968,696,12,1798,2424,3,3,3,28,1246,1,11,6,0
3969,1621,7,50,939,4,0,1,1085,954,3,8,15,0
3970,5511,6,3708,464,1,1,1,726,407,2,10,1,1
3971,965,5,3526,12,1,0,0,890,1338,2,11,1,1
3972,3209,5,582,124,2,0,7,915,14,3,9,8,0
3973,902,5,3991,1438,7,3,7,338,1287,2,6,9,1
3974,2612,5,454,62,1,0,7,1272,339,1,1,1,0
3975,1041,5,2285,899,1,0,7,65,888,3,5,8,1
3976,4940,7,4411,210,1,0,7,107,734,3,6,6,1
3977,5777,5,2623,1281,3,0,7,680,164,0,4,34,1
3978,3782,5,1526,2058,1,0,1,182,871,4,16,1,0
3979,5591,5,4101,50,1,0,7,402,966,1,19,1,1
3980,170,6,3693,1798,1,0,7,490,1380,3,11,24,1
3981,384,23,1421,2488,7,0,12,539,787,1,8,1,0
3982,899,7,3164,167,4,4,1,338,1287,1,11,8,1
3983,4000,6,4161,376,3,1,7,225,1156,1,4,8,1
3984,1958,21,2657,2035,6,0,3,522,891,2,7,9,1
3985,4692,6,1053,820,1,0,7,1247,290,1,8,37,0
3986,5754,6,661,156,3,4,7,673,105,4,3,17,0
3987,3845,6,515,445,0,0,1,618,332,0,4,1,0
3988,5645,9,2405,1175,1,1,7,410,1292,2,4,1,1
3989,4219,14,513,1244,2,4,7,1195,1340,4,7,15,0
3990,237,9,1889,2126,14,2,9,513,1274,0,14,8,0
3991,5774,5,4181,78,1,0,7,750,828,1,9,15,1
3992,1545,5,3591,490,1,0,7,916,9,1,9,35,1
3993,4961,5,19,1055,2,2,7,121,1180,0,4,31,0
3994,488,6,27,109,8,0,7,542,1319,1,4,1,0
3995,3639,6,4196,649,1,0,1,776,859,3,7,22,1
3996,4800,7,1973,117,2,2,2,16,927,2,11,8,0
3997,584,8,2658,148,2,3,1,870,762,1,12,1,1
3998,4836,8,799,119,1,0,7,44,1391,2,6,24,0
3999,2943,19,3173,1918,3,4,5,585,1320,3,12,8,1
4000,5099,7,538,1674,1,2,2,189,1175,2,4,3,0
4001,2746,5,1876,170,1,0,7,349,266,2,10,9,0
4002,766,13,310,924,8,1,2,1057,1134,2,5,1,0
4003,2794,5,2286,516,1,2,2,76,928,2,9,8,1
4004,5452,5,3069,82,1,3,7,824,413,3,11,8,1
4005,5784,7,4316,781,2,0,1,843,1372,2,8,1,1
4006,668,5,2751,719,5,0,7,1258,588,3,7,8,1
4007,3017,7,2161,2191,2,0,7,84,1352,2,12,1,0
4008,5214,7,999,1981,3,2,0,792,574,2,15,8,0
4009,929,6,747,251,1,0,1,338,1287,1,10,9,0
4010,2853,9,2807,1074,1,2,1,905,914,1,9,1,1
4011,670,7,3925,1594,3,0,7,1258,588,3,2,8,1
4012,5851,6,578,84,1,3,7,286,347,3,10,8,0
4013,89,5,70,1592,2,0,7,467,1086,2,13,1,0
4014,6000,9,4314,398,1,0,1,1077,1235,2,19,30,1
4015,5475,2,3875,885,1,0,7,640,1396,4,15,30,1
4016,3042,21,4350,2351,11,5,14,587,917,0,5,1,1
4017,4867,8,3192,1027,1,0,7,67,1094,2,7,1,1
4018,4703,6,1009,1976,2,0,1,820,283,1,10,16,0
4019,1998,10,4191,1695,2,0,1,6,948,2,16,1,1
4020,1889,8,1734,180,6,0,2,501,970,1,11,1,0
4021,5775,5,3613,350,1,0,7,680,164,0,11,1,1
4022,155,70,4421,2800,5,5,28,487,1304,2,11,15,1
4023,5310,9,1253,1664,4,3,7,234,92,3,3,8,0
4024,1467,6,1086,289,3,0,7,912,56,2,6,1,0
4025,2921,7,3345,2322,0,2,7,80,1073,0,3,1,1
4026,5484,13,521,1873,7,3,7,642,735,1,9,16,0
4027,3853,8,252,1273,1,1,0,470,280,2,9,1,0
4028,3471,38,2398,2766,14,1,8,67,1094,3,10,15,1
4029,1150,7,1095,1129,2,0,7,1313,1335,2,8,1,0
4030,703,17,2587,2631,5,3,11,562,1324,2,7,7,1
4031,3910,8,3778,1006,4,0,1,163,448,4,4,0,1
4032,917,7,2567,2377,3,0,0,338,1287,3,4,1,1
4033,3779,15,3774,2438,6,0,9,153,946,3,11,0,1
4034,2198,5,1157,787,2,2,7,321,955,2,13,1,0
4035,6113,5,3047,1045,2,4,7,1158,1104,2,6,6,1
4036,1874,12,3405,2506,2,3,2,495,809,2,5,26,1
4037,5009,6,2982,86,0,1,7,159,1342,1,11,1,1
4038,784,22,1074,1490,3,0,4,1267,969,1,11,27,0
4039,3528,3,492,165,1,5,1,739,1204,1,12,27,0
4040,4401,6,2634,565,3,0,7,1199,907,3,6,1,1
4041,36,7,2132,2110,6,1,1,450,1373,3,5,4,0
4042,3868,12,1753,2520,3,0,2,1175,1294,2,8,27,0
4043,2693,9,3523,2227,2,1,1,343,303,1,5,32,1
4044,3457,21,1770,1294,2,0,8,66,1298,1,9,4,0
4045,1557,11,2194,2499,3,3,5,593,965,1,10,9,0
4046,1753,7,2802,1885,2,0,1,458,738,3,6,1,1
4047,791,5,1277,812,1,0,7,40,1097,3,14,1,0
4048,4314,11,3671,1534,1,0,2,790,516,2,9,4,1
4049,1798,5,2731,399,2,0,7,475,142,2,6,22,1
4050,4300,10,4452,736,3,0,3,788,1216,1,10,1,1
4051,745,7,4442,859,3,0,7,878,656,3,14,1,1
4052,3382,5,2781,495,2,2,7,28,1248,4,16,1,1
4053,3887,18,3669,2458,2,0,3,487,1306,2,9,1,1
4054,1878,5,1503,664,1,0,7,498,1147,1,18,16,0
4055,3578,5,820,291,1,1,7,96,1399,0,20,1,0
4056,3193,5,4087,803,2,0,7,1074,1236,1,5,34,1
4057,1284,5,708,172,1,0,7,1293,229,2,5,0,0
4058,279,6,2747,179,5,0,7,6,948,2,7,34,1
4059,1827,8,3165,2397,2,1,7,487,1304,2,6,15,1
4060,3435,71,370,2805,20,11,17,51,540,3,22,37,0
4061,5791,6,2357,1715,3,5,7,751,321,3,8,1,1
4062,1767,10,3231,1338,4,5,1,467,1086,3,8,15,1
4063,1104,6,2226,160,1,1,7,580,1244,2,9,1,1
4064,4515,14,3626,1748,4,8,2,403,945,2,9,36,1
4065,5150,5,445,367,1,0,1,782,1083,2,11,17,0
4066,269,16,1630,2422,5,3,10,5,1136,4,7,30,0
4067,1907,16,1960,2505,4,0,3,507,1279,2,4,34,0
4068,469,8,269,583,0,0,2,18,709,0,7,1,0
4069,2047,5,1331,993,1,1,7,1014,1029,2,8,27,0
4070,3197,5,3137,96,3,0,7,1074,1236,1,14,8,1
4071,1248,7,2016,1580,4,0,0,80,1073,4,10,6,0
4072,1759,5,1410,154,1,4,7,461,1198,1,7,11,0
4073,5079,7,3976,1997,2,12,7,944,558,3,12,1,1
4074,1585,8,3571,420,1,0,3,1330,630,0,12,1,1
4075,6070,9,3430,1415,2,1,7,303,435,2,9,26,1
4076,110,8,1865,1098,1,0,7,472,817,2,10,36,0
4077,5032,7,4180,452,3,0,1,930,1367,1,4,2,1
4078,1410,5,4434,158,2,1,1,588,1383,2,1,11,1
4079,3509,5,3433,2436,4,0,1,80,1075,1,15,17,1
4080,3091,5,4139,1837,2,1,7,369,707,4,8,15,1
4081,4861,6,430,273,1,0,7,67,1094,2,5,8,0
4082,3015,5,71,996,1,1,7,367,1267,3,9,8,0
4083,98,6,2414,82,1,0,7,469,789,1,7,0,1
4084,5315,7,633,76,1,0,7,602,600,2,9,1,0
4085,2813,6,451,1444,1,0,1,896,135,4,12,1,0
4086,2226,90,4000,2762,10,0,24,863,1394,1,4,30,1
4087,4475,5,3106,46,2,2,7,970,366,3,18,32,1
4088,795,8,4322,227,1,3,1,568,967,2,8,1,1
4089,2887,5,410,209,5,4,7,361,120,1,4,26,0
4090,4073,21,1897,1986,3,0,6,504,230,3,3,8,0
4091,2673,5,663,902,1,0,7,341,727,3,5,15,0
4092,3248,5,4102,385,1,0,7,1081,308,3,7,1,1
4093,5226,18,1831,2143,3,0,1,796,1366,1,9,15,0
4094,5331,19,3450,2660,5,0,3,997,668,2,14,14,1
4095,5885,6,4455,444,1,2,1,705,1030,1,6,1,1
4096,5863,5,1485,276,1,1,7,695,1035,1,10,27,0
4097,3848,6,4450,619,1,3,7,620,113,3,6,27,1
4098,2561,5,2960,137,3,1,7,572,700,0,7,7,1
4099,5634,7,2421,858,2,0,7,1057,1140,2,5,18,1
4100,5629,9,3010,1398,3,2,2,1131,1215,2,8,8,1
4101,3953,8,1137,296,1,7,0,215,1042,1,12,1,0
4102,4945,7,1651,400,1,0,7,114,1212,1,8,29,0
4103,5582,11,168,1885,3,0,1,839,1382,1,15,26,0
4104,3627,8,816,807,2,1,2,108,1341,1,7,13,0
4105,943,5,454,62,1,0,7,1272,339,1,1,1,0
4106,4335,11,1118,784,1,3,1,247,898,4,10,15,0
4107,2734,10,29,2386,3,0,1,71,919,4,11,8,0
4108,429,8,1662,1074,1,0,1,1025,671,2,2,8,0
4109,1423,5,1211,990,2,0,7,1302,1194,2,4,1,0
4110,3710,8,1159,842,1,2,7,132,1325,3,16,8,0
4111,1300,7,2042,1698,4,0,7,1295,184,4,6,32,0
4112,700,18,3098,2540,6,7,2,28,1246,3,8,1,1
4113,5229,6,1686,1561,2,0,7,1112,1223,3,8,4,0
4114,3670,5,2027,410,1,6,7,118,889,3,6,1,0
4115,5625,6,4319,371,5,0,7,261,145,2,5,34,1
4116,5022,7,1476,1583,2,0,0,163,448,3,8,1,0
4117,6060,9,2842,1702,3,4,1,856,147,1,13,11,1
4118,4742,6,3696,105,1,0,1,279,1229,2,14,8,1
4119,1663,6,4047,982,1,0,7,1310,258,0,12,32,1
4120,1575,7,1378,561,5,0,7,381,1259,3,10,8,0
4121,5667,6,500,35,3,1,7,416,1168,1,3,1,0
4122,5304,5,727,329,1,0,7,229,781,0,6,1,0
4123,4971,6,2038,466,0,0,3,132,1325,4,11,16,0
4124,2784,5,3543,1427,2,0,7,355,1245,4,7,15,1
4125,1818,9,4281,824,4,0,1,484,63,3,9,1,1
4126,847,7,1018,1442,4,4,1,889,352,3,5,0,0
4127,627,7,2786,315,1,0,1,26,417,3,6,16,1
4128,4333,6,1119,188,2,0,7,247,898,4,16,15,0
4129,3415,9,2315,681,4,1,1,722,788,3,8,9,1
4130,4777,5,1946,443,1,3,7,6,949,1,19,16,0
4131,4702,6,1312,1090,0,1,7,818,255,3,13,15,0
4132,2281,7,2350,1234,2,1,7,553,1046,2,19,26,1
4133,5465,5,105,1471,1,9,7,723,1312,4,8,8,0
4134,851,7,1617,2280,4,0,1,1066,639,1,9,1,0
4135,2750,6,563,1704,3,5,7,892,192,2,12,1,0
4136,1734,5,2941,312,3,0,4,450,1373,2,3,0,1
4137,5628,5,2828,1112,2,0,7,1131,1215,2,13,1,1
4138,1766,22,3879,2681,6,2,11,466,166,2,7,14,1
4139,506,5,3072,368,3,0,7,317,388,1,3,0,1
4140,4794,8,1586,1275,1,0,7,12,301,4,16,37,0
4141,884,6,469,404,1,0,7,53,894,2,8,1,0
4142,302,6,2017,484,2,0,7,289,1155,2,12,1,0
4143,6026,5,2263,136,2,0,7,1152,944,1,15,0,1
4144,2775,5,3695,149,1,0,7,355,1245,3,7,15,1
4145,1549,8,3210,1377,2,0,1,1328,55,3,6,1,1
4146,6074,8,3731,137,0,0,1,716,403,2,7,1,1
4147,3343,5,3603,392,3,0,7,597,1222,1,6,1,1
